Symbol,Last Price,Change,P Change,Previous Close,Open,Day High,Day Low,Volume,Time,Date,52W High,52W Low,Market Cap (Cr),P/E Ratio,EPS,Sector,VWAP,Deliverable Volume,Deliverable %
MARUTI,10885.63,-106.24,-0.97,10991.87,10881.32,10917.61,10874.71,2296161,2025-04-30 11:05:00,2025-04-30,12420.9,8280.6,289557.77,22.99,473.49,Auto,10925.25,1504293,69.71
BAJAJFINSV,1645.2,-21.77,-1.31,1666.97,1655.21,1655.21,1634.28,1431007,2025-04-30 11:04:00,2025-04-30,1980.36,1320.24,56759.43,21.48,76.59,Financial Services,1642.16,736124,50.13
COALINDIA,1859.46,-20.89,-1.11,1880.35,1887.01,1887.01,1849.61,2083343,2025-04-30 11:04:00,2025-04-30,2161.19,1440.79,70659.47,14.67,126.75,Power,1857.92,1085798,40.42
POWERGRID,1758.77,-19.13,-1.08,1777.9,1791.92,1791.92,1756.75,1214671,2025-04-30 11:03:00,2025-04-30,2003.86,1335.9,96028.92,8.85,198.73,Power,1757.64,806105,55.04
EICHERMOT,4712.03,-74.69,-1.56,4786.72,4809.89,4809.89,4712.03,2285148,2025-04-30 11:03:00,2025-04-30,5729.11,3819.41,188952.59,21.68,217.34,Oil & Gas,4688.53,1340308,65.44
SBIN,776.85,-10.29,-1.31,787.14,792.87,792.87,776.85,862396,2025-04-30 11:02:00,2025-04-30,888.96,592.64,55078.73,17.82,43.59,Banking,773.91,496531,67.38
BHARTIARTL,969.6,-10.61,-1.08,980.21,983.8,983.8,964.93,1511033,2025-04-30 11:02:00,2025-04-30,1176.18,784.12,76695.73,13.62,71.19,Telecom,968.5,760167,62.47
HDFCLIFE,1958.46,-15.72,-0.8,1974.18,1955.76,1970.42,1948.34,1569066,2025-04-30 11:01:00,2025-04-30,2231.45,1487.63,152564.06,21.55,90.88,Infrastructure,1953.74,1169273,72.42
BAJAJ-AUTO,1142.22,-9.82,-0.85,1152.04,1151.91,1151.91,1137.58,1625298,2025-04-30 11:01:00,2025-04-30,1320.2,880.14,70589.34,18.11,63.07,Oil & Gas,1139.07,868739,70.48
BHARTIARTL,967.07,-13.14,-1.34,980.21,983.8,983.8,964.93,2852210,2025-04-30 10:59:00,2025-04-30,1176.18,784.12,49030.33,18.24,53.02,Telecom,962.6,1660433,75.13
SBIN,777.22,-9.92,-1.26,787.14,792.87,792.87,777.22,1413878,2025-04-30 10:58:00,2025-04-30,888.96,592.64,23238.99,18.99,40.93,Banking,776.41,1074327,46.49
TITAN,3195.75,-66.47,-2.04,3262.22,3277.43,3277.43,3195.75,1842452,2025-04-30 10:57:00,2025-04-30,3900.72,2600.48,237763.85,49.12,65.06,Consumer Durables,3189.51,1367672,52.09
SUNPHARMA,1391.46,-7.72,-0.55,1399.18,1410.69,1410.69,1383.47,692151,2025-04-30 10:56:00,2025-04-30,1585.02,1056.68,107142.7,41.19,33.78,Pharma,1387.3,356937,54.17
BAJAJ-AUTO,1142.27,-9.77,-0.85,1152.04,1151.91,1151.91,1137.58,599561,2025-04-30 10:56:00,2025-04-30,1320.2,880.14,59283.82,16.11,70.9,Oil & Gas,1145.29,326858,71.32
INFY,1452.52,-25.95,-1.76,1478.47,1470.14,1471.11,1452.52,2980204,2025-04-30 10:54:00,2025-04-30,1704.36,1136.24,63039.34,22.29,65.16,IT,1458.88,1956108,63.61
BAJFINANCE,7242.16,-94.17,-1.28,7336.33,7325.33,7325.33,7242.16,1649037,2025-04-30 10:54:00,2025-04-30,8461.08,5640.72,525781.15,27.81,260.42,Financial Services,7271.1,678902,43.46
APOLLOHOSP,3010.13,-40.62,-1.33,3050.75,3026.26,3026.26,3009.85,1422359,2025-04-30 10:54:00,2025-04-30,3432.05,2288.03,92110.06,13.46,223.64,Power,3010.59,780904,72.76
WIPRO,464.76,-5.73,-1.22,470.49,466.35,466.76,461.93,1667791,2025-04-30 10:53:00,2025-04-30,540.18,360.12,25840.44,25.57,18.18,IT,465.32,939629,70.5
POWERGRID,1756.75,-21.15,-1.19,1777.9,1791.92,1791.92,1756.75,1596447,2025-04-30 10:52:00,2025-04-30,2003.86,1335.9,43567.3,10.12,173.59,Power,1754.71,1263321,62.06
TATAMOTORS,3241.18,-50.02,-1.52,3291.2,3311.71,3311.71,3227.35,1596259,2025-04-30 10:51:00,2025-04-30,3771.08,2514.06,199008.5,20.06,161.57,Auto,3240.48,888468,69.52
CIPLA,2389.92,-30.87,-1.28,2420.79,2406.23,2406.23,2387.29,832966,2025-04-30 10:51:00,2025-04-30,2876.96,1917.98,88426.97,23.43,102.0,Banking,2383.17,495900,57.54
INDUSINDBK,3307.67,-42.08,-1.26,3349.75,3364.52,3364.52,3307.67,2446209,2025-04-30 10:51:00,2025-04-30,3807.01,2538.01,256675.3,24.64,134.24,Financial Services,3296.29,1457846,65.73
ICICIBANK,839.42,-11.28,-1.33,850.7,847.75,847.75,834.43,2601711,2025-04-30 10:50:00,2025-04-30,1020.48,680.32,55821.54,24.88,33.74,Banking,837.79,1348735,45.76
ITC,417.57,-5.13,-1.21,422.7,425.01,425.01,415.65,737020,2025-04-30 10:49:00,2025-04-30,504.3,336.2,12735.77,47.04,8.88,FMCG,415.63,338956,50.67
AXISBANK,1091.01,-10.77,-0.98,1101.78,1091.45,1091.45,1085.46,789609,2025-04-30 10:49:00,2025-04-30,1260.36,840.24,45604.39,17.28,63.14,Banking,1089.3,452549,56.68
ONGC,3552.03,-41.64,-1.16,3593.67,3600.45,3600.45,3531.68,1357037,2025-04-30 10:49:00,2025-04-30,4194.2,2796.14,114375.4,13.67,259.84,Oil & Gas,3554.41,568873,74.9
DRREDDY,1238.68,-9.76,-0.78,1248.44,1244.61,1245.02,1231.26,1819308,2025-04-30 10:49:00,2025-04-30,1421.57,947.71,84106.28,15.02,82.47,Metal,1238.25,1287598,74.64
BPCL,4826.59,-50.76,-1.04,4877.35,4825.03,4835.88,4825.03,511981,2025-04-30 10:49:00,2025-04-30,5508.67,3672.45,230710.79,20.2,238.94,Oil & Gas,4804.78,271252,50.62
SBIN,777.64,-9.5,-1.21,787.14,792.87,792.87,777.64,1458847,2025-04-30 10:47:00,2025-04-30,888.96,592.64,32038.88,20.5,37.93,Banking,775.51,724251,51.2
HDFCBANK,1591.38,-27.97,-1.73,1619.35,1628.45,1628.45,1584.58,3366770,2025-04-30 10:46:00,2025-04-30,1896.6,1264.4,83388.46,22.06,72.14,Banking,1597.82,2458034,57.14
GRASIM,2237.65,-31.91,-1.41,2269.56,2248.42,2248.42,2234.15,1614767,2025-04-30 10:46:00,2025-04-30,2672.63,1781.75,168495.23,24.7,90.59,IT,2247.95,825942,59.89
BAJAJ-AUTO,1138.76,-13.28,-1.15,1152.04,1151.91,1151.91,1137.58,995425,2025-04-30 10:46:00,2025-04-30,1320.2,880.14,80168.98,14.04,81.11,Oil & Gas,1144.04,516206,58.78
BAJAJFINSV,1643.18,-23.79,-1.43,1666.97,1655.21,1655.21,1634.28,710918,2025-04-30 10:45:00,2025-04-30,1980.36,1320.24,80844.4,34.24,47.99,Financial Services,1650.2,407612,53.38
TATAMOTORS,3253.36,-37.84,-1.15,3291.2,3311.71,3311.71,3227.35,1234808,2025-04-30 10:45:00,2025-04-30,3771.08,2514.06,158438.59,25.73,126.44,Auto,3263.86,923637,50.02
NESTLEIND,2810.9,-40.15,-1.41,2851.05,2872.18,2872.18,2805.56,852765,2025-04-30 10:45:00,2025-04-30,3300.91,2200.61,213347.06,14.56,193.06,Infrastructure,2819.19,533686,46.61
MARUTI,10874.71,-117.16,-1.07,10991.87,10881.32,10917.61,10874.71,2286053,2025-04-30 10:44:00,2025-04-30,12420.9,8280.6,427375.95,20.57,528.67,Auto,10849.9,1644770,79.12
SBILIFE,2517.9,-17.25,-0.68,2535.15,2531.7,2531.7,2517.07,934319,2025-04-30 10:44:00,2025-04-30,2880.38,1920.26,155354.6,28.19,89.32,Financial Services,2511.43,401155,77.16
ICICIBANK,837.96,-12.74,-1.5,850.7,847.75,847.75,834.43,1891853,2025-04-30 10:42:00,2025-04-30,1020.48,680.32,55808.38,24.69,33.94,Banking,835.36,1083490,65.26
JSWSTEEL,904.75,-15.21,-1.65,919.96,919.71,919.71,904.75,453365,2025-04-30 10:42:00,2025-04-30,1086.4,724.26,56184.96,14.0,64.62,Metal,903.15,190402,40.1
INDUSINDBK,3310.57,-39.18,-1.17,3349.75,3364.52,3364.52,3310.57,1377015,2025-04-30 10:42:00,2025-04-30,3807.01,2538.01,229091.17,26.85,123.3,Financial Services,3294.22,1048935,55.46
BAJFINANCE,7258.75,-77.58,-1.06,7336.33,7325.33,7325.33,7249.4,1680789,2025-04-30 10:41:00,2025-04-30,8461.08,5640.72,560375.34,18.9,384.06,Financial Services,7231.59,1060238,70.86
WIPRO,464.83,-5.66,-1.2,470.49,466.35,466.76,461.93,410733,2025-04-30 10:40:00,2025-04-30,540.18,360.12,14316.73,25.24,18.42,IT,466.49,278715,57.72
NESTLEIND,2828.37,-22.68,-0.8,2851.05,2872.18,2872.18,2805.56,2082388,2025-04-30 10:39:00,2025-04-30,3300.91,2200.61,99275.74,24.98,113.23,Infrastructure,2833.1,1347065,50.52
HCLTECH,1225.37,-8.2,-0.66,1233.57,1231.94,1231.94,1222.15,905369,2025-04-30 10:37:00,2025-04-30,1416.54,944.36,32717.41,22.57,54.29,IT,1230.69,451481,72.17
ULTRACEMCO,4929.82,-49.07,-0.99,4978.89,4926.87,4935.8,4865.91,1378064,2025-04-30 10:37:00,2025-04-30,5900.29,3933.53,348045.45,24.12,204.39,Cement,4946.65,1066172,40.01
ADANIPORTS,3040.48,-22.36,-0.73,3062.84,3053.45,3053.45,3002.32,1252192,2025-04-30 10:37:00,2025-04-30,3519.0,2346.0,239590.06,15.25,199.38,Infrastructure,3041.6,836027,64.79
NESTLEIND,2805.56,-45.49,-1.6,2851.05,2872.18,2872.18,2805.56,2914063,2025-04-30 10:37:00,2025-04-30,3300.91,2200.61,79958.36,23.1,121.45,Infrastructure,2796.09,2157392,59.16
DRREDDY,1238.13,-10.31,-0.83,1248.44,1244.61,1245.02,1231.26,1207826,2025-04-30 10:37:00,2025-04-30,1421.57,947.71,45439.26,15.27,81.08,Metal,1238.3,913708,65.35
LT,3017.36,-33.23,-1.09,3050.59,3023.95,3023.95,3017.36,1682828,2025-04-30 10:36:00,2025-04-30,3576.48,2384.32,131556.74,17.58,171.64,Construction,3013.95,929491,55.95
UPL,2930.61,-45.37,-1.52,2975.98,2982.51,2982.51,2924.18,1706787,2025-04-30 10:35:00,2025-04-30,3451.15,2300.77,63887.38,62.27,47.06,FMCG,2926.48,1353068,40.37
HCLTECH,1222.15,-11.42,-0.93,1233.57,1231.94,1231.94,1222.15,714962,2025-04-30 10:34:00,2025-04-30,1416.54,944.36,37642.3,27.47,44.49,IT,1226.51,324702,59.26
LT,3018.37,-32.22,-1.06,3050.59,3023.95,3023.95,3018.37,1285175,2025-04-30 10:34:00,2025-04-30,3576.48,2384.32,73950.14,26.27,114.9,Construction,3026.33,764613,57.95
MARUTI,10917.61,-74.26,-0.68,10991.87,10881.32,10917.61,10880.53,1501198,2025-04-30 10:34:00,2025-04-30,12420.9,8280.6,479283.17,19.42,562.18,Auto,10966.75,1066830,62.4
GRASIM,2238.01,-31.55,-1.39,2269.56,2248.42,2248.42,2234.15,1184453,2025-04-30 10:34:00,2025-04-30,2672.63,1781.75,62440.55,25.58,87.49,IT,2239.37,654846,74.15
BHARTIARTL,964.93,-15.28,-1.56,980.21,983.8,983.8,964.93,489077,2025-04-30 10:33:00,2025-04-30,1176.18,784.12,57702.87,14.75,65.42,Telecom,963.88,213683,57.27
APOLLOHOSP,3009.85,-40.9,-1.34,3050.75,3026.26,3026.26,3009.85,1696617,2025-04-30 10:33:00,2025-04-30,3432.05,2288.03,209786.82,11.2,268.74,Power,2997.74,800320,79.63
HDFCLIFE,1948.34,-25.84,-1.31,1974.18,1955.76,1970.42,1948.34,2183923,2025-04-30 10:33:00,2025-04-30,2231.45,1487.63,107938.03,15.05,129.46,Infrastructure,1955.11,1490497,74.73
BAJAJFINSV,1644.26,-22.71,-1.36,1666.97,1655.21,1655.21,1634.28,1933431,2025-04-30 10:32:00,2025-04-30,1980.36,1320.24,100957.74,33.49,49.1,Financial Services,1644.65,1075504,50.65
NTPC,4395.58,-47.38,-1.07,4442.96,4444.19,4444.19,4395.58,1274754,2025-04-30 10:31:00,2025-04-30,5136.35,3424.23,93186.32,13.21,332.75,Power,4408.55,532218,61.76
BAJFINANCE,7254.51,-81.82,-1.12,7336.33,7325.33,7325.33,7249.4,1505361,2025-04-30 10:30:00,2025-04-30,8461.08,5640.72,300336.68,29.31,247.51,Financial Services,7220.61,1139746,73.92
ITC,416.11,-6.59,-1.56,422.7,425.01,425.01,415.65,2702191,2025-04-30 10:29:00,2025-04-30,504.3,336.2,12566.59,55.01,7.56,FMCG,414.69,1500771,49.77
MARUTI,10880.53,-111.34,-1.01,10991.87,10881.32,10881.32,10880.53,2165029,2025-04-30 10:28:00,2025-04-30,12420.9,8280.6,821479.93,21.85,497.96,Auto,10923.55,996653,71.06
COALINDIA,1863.4,-16.95,-0.9,1880.35,1887.01,1887.01,1849.61,3280128,2025-04-30 10:28:00,2025-04-30,2161.19,1440.79,81803.23,14.47,128.78,Power,1860.65,2250006,42.1
HDFCLIFE,1970.42,-3.76,-0.19,1974.18,1955.76,1970.42,1955.76,2826486,2025-04-30 10:28:00,2025-04-30,2231.45,1487.63,126500.71,19.65,100.28,Infrastructure,1973.06,1389888,66.22
BHARTIARTL,973.04,-7.17,-0.73,980.21,983.8,983.8,973.04,1717658,2025-04-30 10:26:00,2025-04-30,1176.18,784.12,44954.58,20.43,47.63,Telecom,974.59,1164142,60.87
CIPLA,2396.96,-23.83,-0.98,2420.79,2406.23,2406.23,2387.29,3215876,2025-04-30 10:26:00,2025-04-30,2876.96,1917.98,66156.0,21.08,113.71,Banking,2405.39,2015780,61.79
DIVISLAB,1529.75,-4.48,-0.29,1534.23,1544.74,1544.74,1507.96,1146301,2025-04-30 10:26:00,2025-04-30,1767.94,1178.62,69297.72,15.82,96.7,Banking,1536.64,638320,61.19
TATAMOTORS,3242.14,-49.06,-1.49,3291.2,3311.71,3311.71,3227.35,946567,2025-04-30 10:24:00,2025-04-30,3771.08,2514.06,100830.55,26.07,124.36,Auto,3243.5,747070,76.26
JSWSTEEL,907.91,-12.05,-1.31,919.96,919.71,919.71,907.91,3255818,2025-04-30 10:24:00,2025-04-30,1086.4,724.26,40310.99,14.09,64.44,Metal,905.96,2430334,79.94
ONGC,3531.68,-61.99,-1.73,3593.67,3600.45,3600.45,3531.68,3021974,2025-04-30 10:24:00,2025-04-30,4194.2,2796.14,233443.97,11.3,312.54,Oil & Gas,3537.24,2365660,55.71
BRITANNIA,1478.77,-14.23,-0.95,1493.0,1504.54,1504.54,1472.9,732151,2025-04-30 10:24:00,2025-04-30,1712.21,1141.47,72755.51,22.83,64.77,Auto,1482.79,569701,69.61
COALINDIA,1860.35,-20.0,-1.06,1880.35,1887.01,1887.01,1849.61,3218385,2025-04-30 10:24:00,2025-04-30,2161.19,1440.79,134875.05,8.37,222.26,Power,1856.92,1687333,62.6
HDFCBANK,1585.11,-34.24,-2.11,1619.35,1628.45,1628.45,1584.58,3531553,2025-04-30 10:21:00,2025-04-30,1896.6,1264.4,80365.03,23.01,68.89,Banking,1590.62,2170407,54.48
BAJFINANCE,7249.4,-86.93,-1.18,7336.33,7325.33,7325.33,7249.4,2124448,2025-04-30 10:21:00,2025-04-30,8461.08,5640.72,401616.97,25.64,282.74,Financial Services,7231.57,1575641,56.12
DIVISLAB,1513.23,-21.0,-1.37,1534.23,1544.74,1544.74,1507.96,3949857,2025-04-30 10:21:00,2025-04-30,1767.94,1178.62,73240.19,20.4,74.18,Banking,1511.45,1686168,53.33
HDFCBANK,1603.82,-15.53,-0.96,1619.35,1628.45,1628.45,1584.58,4989027,2025-04-30 10:18:00,2025-04-30,1896.6,1264.4,91738.52,18.79,85.35,Banking,1607.15,3565913,59.14
EICHERMOT,4722.22,-64.5,-1.35,4786.72,4809.89,4809.89,4722.22,3418672,2025-04-30 10:18:00,2025-04-30,5729.11,3819.41,176138.81,10.93,432.04,Oil & Gas,4707.7,2438943,57.27
TCS,3308.72,-54.17,-1.61,3362.89,3372.51,3372.51,3308.72,4582882,2025-04-30 10:16:00,2025-04-30,4020.24,2680.16,121099.27,24.94,132.67,IT,3300.6,2264930,40.75
HDFCBANK,1584.58,-34.77,-2.15,1619.35,1628.45,1628.45,1584.58,6490786,2025-04-30 10:16:00,2025-04-30,1896.6,1264.4,89053.52,15.04,105.36,Banking,1587.3,3296073,67.11
SUNPHARMA,1383.47,-15.71,-1.12,1399.18,1410.69,1410.69,1383.47,1524627,2025-04-30 10:16:00,2025-04-30,1585.02,1056.68,70833.84,42.99,32.18,Pharma,1384.35,953859,40.62
ADANIENT,2314.58,-30.85,-1.32,2345.43,2350.43,2350.43,2300.22,2054494,2025-04-30 10:16:00,2025-04-30,2805.8,1870.54,94434.87,12.5,185.17,Infrastructure,2306.45,842627,56.72
BPCL,4835.88,-41.47,-0.85,4877.35,4825.03,4835.88,4825.03,817500,2025-04-30 10:16:00,2025-04-30,5508.67,3672.45,216647.32,17.71,273.06,Oil & Gas,4829.74,431758,60.64
UPL,2928.45,-47.53,-1.6,2975.98,2982.51,2982.51,2924.18,1689641,2025-04-30 10:16:00,2025-04-30,3451.15,2300.77,184785.14,55.43,52.83,FMCG,2919.41,1063466,57.87
GRASIM,2234.15,-35.41,-1.56,2269.56,2248.42,2248.42,2234.15,1768058,2025-04-30 10:15:00,2025-04-30,2672.63,1781.75,149464.61,24.48,91.26,IT,2235.48,936031,57.71
DRREDDY,1234.75,-13.69,-1.1,1248.44,1244.61,1245.02,1231.26,3005050,2025-04-30 10:15:00,2025-04-30,1421.57,947.71,52847.45,12.51,98.7,Metal,1238.55,2024740,52.4
ITC,415.65,-7.05,-1.67,422.7,425.01,425.01,415.65,1207742,2025-04-30 10:14:00,2025-04-30,504.3,336.2,17789.93,60.42,6.88,FMCG,413.75,688540,75.33
BRITANNIA,1475.43,-17.57,-1.18,1493.0,1504.54,1504.54,1472.9,2807398,2025-04-30 10:13:00,2025-04-30,1712.21,1141.47,70968.03,26.32,56.06,Auto,1472.36,2021010,61.96
COALINDIA,1849.61,-30.74,-1.63,1880.35,1887.01,1887.01,1849.61,2856398,2025-04-30 10:13:00,2025-04-30,2161.19,1440.79,51049.17,12.46,148.44,Power,1849.5,2120395,74.02
NTPC,4415.86,-27.1,-0.61,4442.96,4444.19,4444.19,4415.86,2835409,2025-04-30 10:12:00,2025-04-30,5136.35,3424.23,111279.69,8.21,537.86,Power,4429.16,1276605,56.64
TATACONSUM,4561.23,-74.22,-1.6,4635.45,4645.07,4645.07,4561.23,3803058,2025-04-30 10:12:00,2025-04-30,5522.58,3681.72,301497.12,10.85,420.39,Oil & Gas,4543.28,2577372,47.08
INFY,1471.11,-7.36,-0.5,1478.47,1470.14,1471.11,1470.14,3420073,2025-04-30 10:11:00,2025-04-30,1704.36,1136.24,68259.43,32.11,45.81,IT,1469.4,1413396,40.0
HDFCLIFE,1969.31,-4.87,-0.25,1974.18,1955.76,1969.31,1955.76,4051035,2025-04-30 10:09:00,2025-04-30,2231.45,1487.63,150061.38,20.15,97.73,Infrastructure,1973.97,1781640,61.1
ICICIBANK,839.48,-11.22,-1.32,850.7,847.75,847.75,834.43,5077815,2025-04-30 10:08:00,2025-04-30,1020.48,680.32,57252.59,21.64,38.79,Banking,837.0,3387945,43.61
COALINDIA,1853.91,-26.44,-1.41,1880.35,1887.01,1887.01,1853.91,3993106,2025-04-30 10:08:00,2025-04-30,2161.19,1440.79,110863.79,9.41,197.01,Power,1858.73,2947321,42.51
HDFCBANK,1597.15,-22.2,-1.37,1619.35,1628.45,1628.45,1591.17,3777147,2025-04-30 10:07:00,2025-04-30,1896.6,1264.4,80017.1,16.91,94.45,Banking,1591.78,2392875,67.72
HINDALCO,4758.7,-60.14,-1.25,4818.84,4847.77,4847.77,4736.57,2251139,2025-04-30 10:06:00,2025-04-30,5710.67,3807.11,364516.25,24.02,198.11,IT,4737.61,1639561,55.44
SBILIFE,2527.08,-8.07,-0.32,2535.15,2531.7,2531.7,2517.07,1937729,2025-04-30 10:05:00,2025-04-30,2880.38,1920.26,180433.77,25.08,100.76,Financial Services,2523.69,1458185,41.74
HEROMOTOCO,2536.26,-17.46,-0.68,2553.72,2545.28,2545.28,2499.47,2280299,2025-04-30 10:04:00,2025-04-30,2893.06,1928.7,95109.63,23.42,108.29,Financial Services,2545.97,1541000,63.57
ITC,419.77,-2.93,-0.69,422.7,425.01,425.01,417.98,1697911,2025-04-30 10:03:00,2025-04-30,504.3,336.2,10829.97,68.52,6.13,FMCG,418.18,1004203,52.63
DIVISLAB,1507.96,-26.27,-1.71,1534.23,1544.74,1544.74,1507.96,2347502,2025-04-30 10:03:00,2025-04-30,1767.94,1178.62,46897.69,17.74,85.0,Banking,1502.53,1248586,43.88
BRITANNIA,1472.9,-20.1,-1.35,1493.0,1504.54,1504.54,1472.9,3637508,2025-04-30 10:03:00,2025-04-30,1712.21,1141.47,97800.64,24.6,59.87,Auto,1473.38,2356389,53.95
ULTRACEMCO,4935.8,-43.09,-0.87,4978.89,4926.87,4935.8,4865.91,3587926,2025-04-30 10:01:00,2025-04-30,5900.29,3933.53,256168.27,35.02,140.94,Cement,4932.62,1787178,61.97
BRITANNIA,1481.08,-11.92,-0.8,1493.0,1504.54,1504.54,1481.08,3033779,2025-04-30 10:01:00,2025-04-30,1712.21,1141.47,76720.13,26.56,55.76,Auto,1485.67,1936990,71.13
ASIANPAINT,3087.15,-39.82,-1.27,3126.97,3129.19,3129.19,3061.7,2219343,2025-04-30 09:59:00,2025-04-30,3780.78,2520.52,86131.52,73.34,42.09,Paints,3092.44,1750846,52.08
ADANIENT,2301.99,-43.44,-1.85,2345.43,2350.43,2350.43,2300.22,865509,2025-04-30 09:58:00,2025-04-30,2805.8,1870.54,153542.52,24.0,95.92,Infrastructure,2309.57,384868,72.89
HINDALCO,4736.57,-82.27,-1.71,4818.84,4847.77,4847.77,4736.57,2298230,2025-04-30 09:58:00,2025-04-30,5710.67,3807.11,330612.62,26.58,178.2,IT,4753.09,1642333,71.41
BAJAJ-AUTO,1145.49,-6.55,-0.57,1152.04,1151.91,1151.91,1137.58,3340458,2025-04-30 09:58:00,2025-04-30,1320.2,880.14,48798.05,15.53,73.76,Oil & Gas,1147.01,2102380,70.71
AXISBANK,1085.46,-16.32,-1.48,1101.78,1091.45,1091.45,1085.46,2342943,2025-04-30 09:57:00,2025-04-30,1260.36,840.24,61002.72,21.14,51.35,Banking,1090.71,1526886,44.03
ITC,417.98,-4.72,-1.12,422.7,425.01,425.01,417.98,3190872,2025-04-30 09:56:00,2025-04-30,504.3,336.2,17178.79,64.94,6.44,FMCG,417.95,1867523,71.43
HEROMOTOCO,2528.16,-25.56,-1.0,2553.72,2545.28,2545.28,2499.47,1706123,2025-04-30 09:56:00,2025-04-30,2893.06,1928.7,110480.66,21.94,115.23,Financial Services,2521.93,943561,56.99
WIPRO,466.76,-3.73,-0.79,470.49,466.35,466.76,461.93,2892833,2025-04-30 09:55:00,2025-04-30,540.18,360.12,12042.48,31.13,14.99,IT,466.09,1479821,58.32
TATAMOTORS,3248.45,-42.75,-1.3,3291.2,3311.71,3311.71,3227.35,2705575,2025-04-30 09:55:00,2025-04-30,3771.08,2514.06,171843.18,18.09,179.57,Auto,3246.27,1083612,67.39
ONGC,3556.26,-37.41,-1.04,3593.67,3600.45,3600.45,3556.26,1713832,2025-04-30 09:54:00,2025-04-30,4194.2,2796.14,261385.02,14.54,244.58,Oil & Gas,3566.84,976690,50.82
HDFCBANK,1591.17,-28.18,-1.74,1619.35,1628.45,1628.45,1591.17,3262350,2025-04-30 09:53:00,2025-04-30,1896.6,1264.4,83058.98,16.54,96.2,Banking,1586.73,1992884,51.59
SBILIFE,2517.07,-18.08,-0.71,2535.15,2531.7,2531.7,2517.07,2082279,2025-04-30 09:52:00,2025-04-30,2880.38,1920.26,195072.98,25.94,97.03,Financial Services,2506.39,1550370,69.01
WIPRO,461.93,-8.56,-1.82,470.49,466.35,466.72,461.93,2455142,2025-04-30 09:49:00,2025-04-30,540.18,360.12,29979.38,22.66,20.39,IT,460.12,1698863,70.08
RELIANCE,2490.09,-33.29,-1.32,2523.38,2494.33,2494.33,2490.09,6332249,2025-04-30 09:47:00,2025-04-30,2940.9,1960.6,154883.85,19.3,129.02,Oil & Gas,2500.1,4468860,61.04
TITAN,3218.88,-43.34,-1.33,3262.22,3277.43,3277.43,3218.88,2159028,2025-04-30 09:47:00,2025-04-30,3900.72,2600.48,131330.38,40.85,78.8,Consumer Durables,3225.64,1346061,69.8
CIPLA,2390.74,-30.05,-1.24,2420.79,2406.23,2406.23,2387.29,2693666,2025-04-30 09:47:00,2025-04-30,2876.96,1917.98,78416.16,22.48,106.35,Banking,2380.92,2013194,56.42
BPCL,4829.42,-47.93,-0.98,4877.35,4825.03,4829.42,4825.03,3092325,2025-04-30 09:47:00,2025-04-30,5508.67,3672.45,380075.52,20.19,239.2,Oil & Gas,4834.08,1593318,76.37
BPCL,4829.42,-47.93,-0.98,4877.35,4825.03,4829.42,4825.03,3527584,2025-04-30 09:47:00,2025-04-30,5508.67,3672.45,263686.45,17.31,279.0,Oil & Gas,4835.43,2300823,48.04
TATACONSUM,4584.08,-51.37,-1.11,4635.45,4645.07,4645.07,4575.1,706893,2025-04-30 09:47:00,2025-04-30,5522.58,3681.72,294756.32,15.24,300.79,Oil & Gas,4569.13,504575,46.83
BAJAJFINSV,1641.62,-25.35,-1.52,1666.97,1655.21,1655.21,1634.28,3485331,2025-04-30 09:46:00,2025-04-30,1980.36,1320.24,38906.32,21.72,75.58,Financial Services,1635.29,1548175,68.03
BAJAJFINSV,1641.62,-25.35,-1.52,1666.97,1655.21,1655.21,1634.28,3553945,2025-04-30 09:46:00,2025-04-30,1980.36,1320.24,55322.49,19.71,83.29,Financial Services,1645.74,1678657,67.22
WIPRO,462.87,-7.62,-1.62,470.49,466.35,466.72,462.5,884740,2025-04-30 09:46:00,2025-04-30,540.18,360.12,14163.79,25.46,18.18,IT,461.94,560642,65.94
ADANIPORTS,3002.32,-60.52,-1.98,3062.84,3053.45,3053.45,3002.32,2650690,2025-04-30 09:43:00,2025-04-30,3519.0,2346.0,217067.9,12.45,241.15,Infrastructure,2998.68,1108742,53.24
ADANIENT,2300.22,-45.21,-1.93,2345.43,2350.43,2350.43,2300.22,2421375,2025-04-30 09:42:00,2025-04-30,2805.8,1870.54,130192.21,20.85,110.32,Infrastructure,2302.98,1366051,58.8
DIVISLAB,1512.98,-21.25,-1.39,1534.23,1544.74,1544.74,1512.98,1763391,2025-04-30 09:41:00,2025-04-30,1767.94,1178.62,60519.17,18.88,80.14,Banking,1515.49,1036196,43.71
SUNPHARMA,1399.91,0.73,0.05,1399.18,1410.69,1410.69,1389.76,1254003,2025-04-30 09:40:00,2025-04-30,1585.02,1056.68,106253.01,43.61,32.1,Pharma,1400.77,954094,70.22
CIPLA,2387.29,-33.5,-1.38,2420.79,2406.23,2406.23,2387.29,2619425,2025-04-30 09:39:00,2025-04-30,2876.96,1917.98,95491.65,21.47,111.19,Banking,2397.13,1745042,66.16
DRREDDY,1231.26,-17.18,-1.38,1248.44,1244.61,1245.02,1231.26,2341475,2025-04-30 09:38:00,2025-04-30,1421.57,947.71,84833.51,12.45,98.9,Metal,1235.41,1719218,57.65
